FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,CD4,CD8,CD25,FoxP3,BV786-A,CD3,PE-A,IL2,PerCP-Cy5-5-A,APC-A,CD44,APC-Cy7-A,Time
72003.52,73634.02,201303.1,27685.58,28548.785,106058.93,22.726105,317.01257,82.09931,359.09406,785.44965,7.362448,205.01079,261.10452,601.57196,767.3196,444.98187,5683.166,457.83502
61239.227,62647.74,216133.66,45348.312,47673.562,121535.84,398.0087,1889.3682,1548.4253,2976.8171,1211.1422,298.82553,457.123,388.60245,388.15753,1625.8043,729.8098,3237.3657,457.8488
67297.84,67508.53,203890.64,29832.604,31766.701,107806.836,-35.169388,126.42076,869.1699,3809.674,1186.9525,1.4646297,113.11471,726.9893,3047.2793,8318.527,1850.4823,4339.392,457.85147
65353.996,65983.664,213361.27,38553.2,41017.4,118418.61,50.724125,225.45503,630.1773,3197.6692,499.70197,32.041298,151.32373,815.6947,2868.4917,500.48578,212.99022,1691.5823,458.27182
52719.8,53639.754,213006.73,41751.887,44560.42,118023.83,-14.925546,92.80921,890.90063,3175.3667,653.6931,-3.3499699,119.48227,711.84564,3312.248,979.9837,303.42825,1343.5568,458.3742
29614.629,29453.24,185963.22,38395.715,38198.31,120221.375,-47.69312,90.477516,-15.897707,-36.82778,-49.523075,8.747635,56.597248,1.9537139,31.835255,-157.48671,29.160467,9.951976,458.7979
45607.45,46214.15,210265.67,39175.723,40144.523,118076.414,-70.85345,25.42934,686.00323,3938.5713,448.70078,-9.223889,117.819984,727.953,2995.286,10684.144,1492.8893,1071.6924,459.0646
58679.156,59614.91,215623.64,46359.305,47804.164,126992.16,87.78589,79.76316,559.88855,2645.2527,1343.4706,20.456802,414.54187,664.4872,2209.0525,1823.2471,910.12854,8277.104,459.0904
46098.11,45527.242,212908.14,48105.59,49312.477,126648.375,77.006454,266.37027,688.2907,4457.305,590.99567,-20.008038,248.8681,956.30164,3556.8418,8654.484,1194.4962,2042.3259,459.1209
53557.29,56097.426,198733.53,26069.705,27823.227,109864.016,21.722788,31.373318,800.1465,3518.3687,750.9665,22.684958,198.39491,879.89484,2725.407,3385.2844,625.38043,888.6556,459.35394
44828.06,44367.633,212921.66,48241.617,48608.977,127303.07,38.004745,293.5675,639.3571,4689.08,1134.6846,74.572464,210.26813,756.6343,2646.6138,25181.314,4609.5713,6176.1753,459.55258
75111.15,73395.48,219238.56,50865.266,52757.832,131247.78,22.286983,162.54536,-123.00708,210.2059,721.6301,39.869392,-27.16688,9.094465,53.04255,1072.6166,639.24274,6191.8857,459.5599
72414.125,72010.61,208141.17,42619.887,42599.39,127472.09,128.79686,290.74463,1308.3013,4696.629,815.58673,37.526356,2581.45,1725.2804,4024.6445,2187.6355,469.4006,1252.7179,459.62735
63056.246,63927.32,216023.06,50069.35,51542.547,134633.2,303.17673,1819.258,2070.6477,3957.557,950.71716,273.9916,640.349,1233.982,3043.0574,2942.0168,597.729,1556.3296,459.94928
31111.422,31572.355,184390.81,54886.816,55586.465,129265.21,591.42926,2670.0713,3003.0654,5937.2217,2190.1665,430.46158,716.38873,580.692,759.70886,9940.907,1963.9358,1464.8384,460.00327
60114.008,61622.547,208108.45,33663.477,34770.52,120121.875,38.32502,133.78334,633.6689,2731.8323,1541.3341,-0.41300997,191.72206,553.47925,2333.3687,7281.3545,2079.292,10063.275,460.01093
62153.434,61758.703,210106.89,34642.082,35959.086,110200.42,-62.161182,126.48016,556.3951,1692.9343,1524.1212,29.214191,147.45648,383.88358,1238.8004,948.5081,763.13367,8115.1587,460.2785
40818.727,42627.523,192651.95,23402.768,25228.738,97778.71,114.22726,55.817078,98.30579,-56.385395,36.085903,4.8973913,-34.55517,-54.379646,9.441507,167.5759,4.637082,670.1747,460.2819
55495.746,56406.094,212987.1,46677.95,48081.55,124951.66,145.16411,561.08887,1131.2534,4630.979,787.67993,55.200462,289.9411,978.6959,3374.7964,6111.2666,949.7584,472.7132,460.67548
52324.992,50427.29,217325.45,59162.758,59040.13,138319.36,97.35025,475.71277,167.97305,295.00714,1068.0629,51.23549,154.5281,86.73941,52.882904,1164.6515,728.1789,9250.074,460.80038
61561.07,61995.64,215395.66,46168.14,47974.555,118349.53,68.95581,223.99629,827.9961,3386.0974,463.86826,-20.237488,171.03069,772.3286,2735.4568,854.027,409.62894,2809.4824,461.27646
32529.11,33988.68,189400.53,23971.25,25293.404,83189.1,1.520621,261.7367,172.0403,514.04913,404.43704,20.40626,99.4458,9.193598,116.10956,531.9804,108.5298,2852.5913,461.36075
58097.445,57591.414,216516.66,51053.37,52378.63,142233.94,16.975872,282.4401,942.2537,3012.9014,1214.6306,71.261566,513.75287,900.637,2724.2136,1688.3204,814.1796,6312.026,461.4271
35003.293,34440.375,206661.53,45839.734,46390.625,127013.61,742.50305,3045.955,1940.7212,3364.4238,2385.6853,427.02753,582.38995,436.57352,396.33603,1291.8585,510.03568,6505.337,461.43375
35914.08,35634.816,209761.2,55131.45,56907.844,142303.36,69.48835,117.73936,657.75336,3463.527,706.6474,16.477211,154.81071,838.96094,2578.7424,1599.7104,304.8445,1781.8231,461.6229
62191.31,62487.977,216857.02,45489.18,47165.902,124136.516,-8.5779,165.96779,466.87384,2589.7822,1487.465,-3.6253097,85.92612,571.33044,2298.4463,1048.5885,704.25964,9398.102,461.773
75675.98,78680.17,217597.73,48204.207,49813.805,135826.73,198.72589,219.26714,76.04729,162.0141,815.3008,69.62921,94.9597,54.69441,150.61656,849.0801,544.3092,7054.3936,461.8786
71374.92,71779.67,210077.16,36054.543,37176.35,115121.27,30.104673,102.48435,188.5139,33.534924,1093.5107,73.18121,41.436195,39.608627,51.39474,900.45215,783.2477,10589.5,462.0236
68748.086,70172.36,203374.19,29280.65,30872.166,111310.98,239.96262,243.27806,150.49074,24.862726,426.53436,15.875073,57.152977,5.192623,-49.744755,252.55573,512.06824,3745.4329,462.2376
55643.72,56288.406,205898.17,44963.965,46846.44,144150.83,17.972635,37.876675,540.423,3055.0476,1298.6941,35.761776,154.90492,571.1469,2254.7134,1810.9069,817.8219,8836.162,462.27057
67642.65,66293.49,219518.22,50965.72,51824.832,134219.14,127.01487,402.57703,1801.0159,3152.4924,1584.9672,82.43207,8993.017,3129.7437,2698.4236,5552.969,1799.0015,11902.505,462.4188
38096.715,39424.74,202950.78,32154.186,33903.918,108136.766,83.83582,280.36188,327.15054,160.95142,482.20663,-51.442684,1892.32,566.69556,96.4874,535.0399,332.65024,3995.3892,462.42047
67086.08,68579.52,199601.19,29966.72,32007.654,111371.13,221.66142,867.85474,2344.2256,5047.694,792.7123,210.36111,899.3981,2463.5127,4238.171,3178.9807,647.34265,410.9076,462.54926
60266.1,60943.0,207977.84,33773.73,35809.68,110887.66,13.74595,148.95247,570.89777,3659.6753,1741.9999,21.367313,213.01051,830.70074,3260.4841,1704.1942,940.6257,8125.868,462.64795
24780.877,25941.16,177089.28,24525.633,25061.76,113891.66,13.250335,264.92273,149.3075,401.39304,389.65073,25.278017,1829.9095,424.29565,92.0461,366.00098,409.4691,3514.1768,462.66806
50076.57,50119.387,212347.0,47789.242,49744.336,125437.78,1.825154,159.47514,831.9991,3191.6077,482.26215,21.063654,198.48817,691.47046,2689.016,891.48236,450.53098,2651.9414,462.70645
42875.023,42596.645,209129.08,46589.832,48564.438,124528.7,21.84813,166.4397,476.879,2843.402,612.13934,35.606316,281.1286,742.5919,2935.629,1219.5027,304.0275,1599.9823,462.81635
73030.2,74519.92,196679.45,26591.766,27412.053,111719.54,12.260146,240.02078,1.7033244,72.74889,96.87242,35.86544,53.947903,1.660211,87.79169,187.12831,-48.653988,-74.204124,462.84442
74352.24,74418.31,218151.98,45907.312,47527.926,120693.84,82.69817,108.56753,536.7504,2057.3806,1617.2772,7.856767,117.819984,444.95587,1108.2434,3588.9246,1277.2351,9951.725,462.87604
74505.86,73431.07,215216.2,44511.562,44755.793,122284.49,91.9723,117.858376,123.56809,222.59549,2060.24,8.054616,48.05845,8.6485815,51.12935,2069.235,1350.7325,15258.543,462.98163
78286.14,77791.305,219960.69,51563.934,53507.355,127785.6,34.55429,151.43716,60.41501,139.77303,869.11273,12.923636,31.166082,5.2418437,53.468445,850.81964,702.357,8164.248,463.08545
79160.0,79219.83,207477.89,34169.18,35721.773,113797.98,-34.711903,85.871056,166.14476,75.26784,912.51697,70.6855,-25.698399,21.721779,-77.41643,757.96936,873.706,7554.7954,463.2606
41073.152,41111.14,208392.28,41728.066,44146.934,118127.77,41.92119,39.799995,583.9442,3028.5132,747.8213,16.125889,62.516777,717.81134,2859.0386,1718.6001,157.49147,1645.8094,463.33383
70016.88,71227.266,197058.48,25833.523,26674.762,112033.266,64.37662,159.41608,-3.6599038,83.83582,-96.58715,51.07628,43.95103,13.322948,-75.534935,-13.753586,-16.199875,170.26178,463.8228
43711.137,44192.742,212676.25,48996.445,50905.6,124195.836,52.679153,-46.5494,810.38275,3616.9,562.7796,-8.076639,73.42111,871.12976,3245.4783,2045.4789,417.2424,3186.1567,463.8527
73119.4,72693.8,214112.61,39575.746,39851.26,120550.73,58.04713,68.091156,-27.620836,18.097328,519.2806,19.951569,33.020943,56.934345,136.78017,637.72064,361.53528,5393.634,463.88287
78632.17,78854.73,212803.9,38655.953,40476.926,118287.13,117.79886,121.24923,181.69518,226.56345,1203.5365,-8.994439,1.1713887,24.565083,131.33751,1159.4327,790.4778,8849.916,464.08734
58135.383,58992.535,207329.3,34326.816,35709.215,119940.94,99.499985,145.81541,107.01754,1185.237,437.40613,-2.6157298,54.381454,169.15323,204.63832,6417.3247,1471.09,6216.838,464.1194
58536.105,59589.11,211386.7,53659.973,54357.01,152448.62,28.0161,124.87575,553.22687,2535.0552,274.1801,-2.7075098,247.20927,739.5173,2358.654,844.1331,151.93666,110.00135,464.2631
76860.805,76662.62,212462.94,41077.234,42910.48,117090.93,148.8933,73.64864,-5.43267,336.1263,705.10333,-11.4725,13.322948,-27.16688,134.41461,173.89667,372.18146,7076.79,464.41144
79813.74,78919.72,211187.94,35965.508,37052.67,112679.88,50.13855,278.74493,1692.9343,711.7941,1557.5178,128.353,11705.161,3390.2153,599.92,5167.489,1566.0604,12117.507,464.45865
66429.68,65219.176,205995.97,35794.395,32086.586,170112.03,138.52818,181.1658,951.46063,4274.31,1006.58795,36.12467,1931.1887,1521.758,2992.395,13681.284,2217.0996,2379.9683,464.48248
79938.4,81426.93,210109.39,35319.508,36474.07,118030.125,83.35684,216.22894,56.537895,-109.91148,1506.6223,-14.638908,113.6853,9.292749,55.97603,1636.6766,837.9902,10181.024,464.57794
77260.42,80969.94,201245.98,27691.78,29593.51,107021.79,64.04575,137.40164,5.980312,305.8779,695.83923,20.05258,69.148994,-4.40544,-65.89803,852.1787,543.2745,5526.2773,464.5932
61635.594,62514.51,215710.44,43541.402,44767.082,124942.54,30.041298,282.32465,50.854317,487.69464,562.3434,11.1799135,160.31822,163.42194,931.06213,551.6487,415.00754,3863.3442,464.6402
61287.574,60450.57,216639.0,41081.33,42501.76,121559.586,36.46929,110.95127,149.60333,1073.6099,745.93414,48.90418,136.68556,126.83628,539.29926,6493.6494,1539.586,6102.0254,464.65756
57395.12,59224.83,203306.5,29725.352,31437.832,115117.65,89.40101,17.847963,642.1988,3116.8657,725.6903,-2.3862798,134.3673,773.843,3124.1453,838.8056,369.11908,1371.6619,464.6957
54487.34,60005.04,171844.89,36354.52,37903.22,115543.73,211.14197,1061.4293,849.7267,2072.192,1026.5458,167.93245,314.08847,189.19951,203.24135,633.0998,421.49628,2977.189,464.9665
45983.76,46407.453,210578.77,42365.938,43263.1,118396.44,148.3607,-29.393602,532.142,3727.8982,824.16455,-11.380719,97.77596,984.6617,3027.363,2957.8362,463.50565,2031.2361,465.17096
68034.24,68106.64,217411.97,47395.094,48818.492,125250.5,-33.28225,17.910295,211.96088,1226.3536,88.683235,7.807316,-83.61157,10.931244,226.60312,403.4439,51.319206,11.008334,465.1867
46521.934,48255.047,208100.22,44434.008,46326.016,138492.88,388.06796,1937.9192,1732.6786,2347.8284,1208.283,287.7055,459.35077,355.62906,313.27228,1158.9978,467.61185,2168.8262,465.20596
79429.9,79844.73,199013.98,26587.0,27977.229,91527.55,-30.42295,170.56702,161.54181,-123.693306,-34.3116,20.456802,6.4737735,-6.6999397,-48.781067,-203.20514,46.303562,202.38322,465.30145
74740.86,65496.59,193543.58,39727.723,25682.092,145570.31,197.78764,537.9566,1142.519,5197.1206,1418.7273,110.26058,268.44733,991.31573,3475.7083,2343.8176,493.27084,590.825,465.50464
56920.062,58045.77,212944.44,39261.254,40267.223,129301.3,62.12937,46.180946,800.1465,2673.2168,685.94604,8.79717,-10.96771,644.61676,2552.218,770.79877,275.01724,318.2784,465.79865
59905.72,58861.0,213758.05,40208.465,38874.13,132432.1,137.34235,105.64604,94.960686,1272.6743,1404.2594,17.834293,8.153566,200.81882,862.1812,432.64423,679.7424,8896.885,465.83783
55950.062,56165.945,210052.4,48541.78,49657.227,135152.27,-34.883457,134.02068,457.23828,2535.341,1538.5894,45.79092,57.993614,698.85876,2347.8699,1482.0167,980.6904,9534.333,465.91425
67277.15,66897.04,212805.56,38586.613,39570.715,117422.35,-60.674343,286.94006,1887.7097,4938.2397,1395.9674,72.70138,5624.3237,2074.4114,4319.625,15699.364,3170.935,9470.077,465.99457
78398.805,77997.68,212989.16,39127.098,41291.59,120032.14,100.33576,33.025757,97.708595,376.46436,1152.8696,28.240564,47.741585,-3.6253097,-78.33423,1334.424,809.5589,9951.834,466.11295
76086.055,76362.21,206758.33,33472.117,35160.562,115624.99,102.7827,44.37095,100.27607,182.75381,973.13416,12.375037,165.77174,50.917103,8.005147,1233.4738,1029.1813,10222.61,466.2054
56268.125,56849.688,204550.92,35266.69,36490.016,120816.91,-35.169388,139.53593,673.25073,4412.643,2360.0088,91.04261,126.030304,697.2985,2852.8892,26427.738,4664.096,13394.6875,466.50336
41789.176,41578.105,207155.89,53079.438,54798.027,141270.14,27.763336,-57.243187,671.192,3578.5854,672.7933,-29.644938,106.499825,783.47986,3634.2124,5230.4937,726.3306,1470.492,466.95834
63507.02,64388.004,202569.53,29495.305,30298.035,117309.3,446.24277,1616.1335,1357.1381,1502.848,527.74884,262.7578,412.90646,211.56982,332.4992,399.28043,350.05603,3001.4888,466.99005
57925.887,57698.453,214162.22,41542.32,42608.637,125204.57,24.485224,71.489,514.1593,4427.2827,1495.1279,-19.732698,52.032116,553.158,2518.0757,22156.705,4147.3853,12054.718,467.14362
50284.105,50758.95,210779.12,37800.797,39293.29,112331.01,98.24608,162.1912,388.52023,3989.7527,589.4778,-6.103369,66.314674,696.42664,2631.929,4250.021,976.2871,1148.8322,467.1451
54411.6,53398.02,214491.64,51914.72,53304.12,144887.27,130.16264,112.91709,586.6576,3556.5117,1450.2941,5.094195,97.8714,825.7446,3091.196,9361.136,1863.8553,9139.557,467.17548
46991.074,47498.79,202945.84,36000.926,38167.215,120354.4,105.88459,95.19969,665.645,3475.5933,798.94556,-26.524418,77.49745,643.1024,2999.0488,902.1373,275.45557,1734.4739,467.23517
46328.633,46760.117,206121.48,32625.963,34109.8,114426.164,-22.01661,-32.02416,431.30072,2985.2234,871.8577,18.639977,95.532646,839.19037,2579.1555,301.1396,312.02835,2411.0632,467.2497
52323.977,52005.09,214272.11,50335.56,51177.438,129304.88,36.085903,315.17755,616.99243,2889.5513,1240.1355,15.624368,125.60356,735.4331,2472.3694,1748.8798,934.7002,9354.395,467.3366
72105.984,72164.875,206256.67,30916.213,32166.035,112242.91,45.210785,263.70648,848.2971,622.43243,1026.9462,50.227783,3900.8792,1152.252,101.97318,5554.165,1208.141,6903.539,467.43448
79426.375,79487.69,214211.97,40798.0,40447.938,144268.92,-21.55912,49.098583,54.181225,1477.4003,1521.1476,27.779911,99.5412,26.604273,362.53268,13516.784,2733.8647,14079.214,467.619
60163.02,61482.555,206928.48,33374.082,34258.195,132185.58,9.359486,2.9225998,669.81964,3789.5444,924.81195,14.472513,185.17905,749.98016,3253.1877,5758.3486,962.69666,3424.86,467.66595
78952.375,79669.32,213968.25,41988.555,44225.496,119829.19,54.181225,1.5815165,822.84937,3273.0977,564.14276,28.650326,136.92206,766.3629,2813.8828,4328.5737,567.11444,2196.4966,467.83603
78324.65,80256.234,207138.4,39397.227,40809.625,124791.42,46.957935,143.5651,-68.96632,293.79785,823.1924,-15.556708,150.23935,-2.9369597,-45.706436,2084.837,691.9739,10315.298,467.91415
50086.65,50706.184,198990.2,27141.32,27272.236,109617.836,0.1215243,395.4689,389.8768,270.76834,273.2551,48.00563,1133.7123,384.64075,28.855303,535.76556,401.04233,3513.4702,468.13443
47521.793,51545.496,196914.62,35499.082,37185.824,113735.23,40.570663,52.28777,477.6008,2904.5913,638.8744,-2.6157298,164.503,776.1375,2481.364,723.83,181.3262,1115.0734,468.4275
75354.61,78582.37,212839.75,39753.81,41070.07,117308.086,74.428314,253.85034,53.919792,3283.4482,921.3808,-1.9732698,4.7990155,7.263637,67.804115,37660.754,6309.8516,7231.777,468.44867
37636.164,39505.99,191937.75,46015.676,48738.39,120389.85,372.4393,1798.1565,1791.237,2816.0671,1356.7949,272.80093,430.76962,360.42703,599.5069,527.5689,552.2167,2838.2942,468.80707
55097.84,54283.285,213701.12,46947.67,48021.266,134087.03,-57.70067,247.05629,499.81247,3069.4014,1811.3665,23.700512,100.16123,720.886,2101.4866,1941.1038,1233.6368,12248.736,468.98648
29270.957,28981.473,204229.36,50564.21,52436.37,127076.69,39.094223,99.32087,616.07605,3717.719,900.5651,-17.30053,113.49512,740.61865,3274.3433,6284.4644,1126.1631,2977.733,469.07022
76887.68,78387.19,198947.28,26348.457,27646.453,105073.086,145.87462,284.74823,282.1515,902.90967,909.7149,7.6589875,73.27718,186.48845,846.7622,1213.5773,519.8773,6241.79,469.3261
43061.355,43615.13,207948.39,41620.906,43115.582,118987.85,47.346714,133.30862,545.7895,4125.512,592.9465,4.1108747,101.925514,644.24963,2548.3633,17771.922,2927.176,2312.8855,469.40747
45513.887,46413.52,206656.86,34902.113,34901.51,114662.02,105.407486,460.1365,263.64856,331.15442,782.3045,30.703238,110.11782,102.83122,106.499825,1107.2452,454.59613,4576.7363,469.41437
78686.555,80970.56,194212.31,24262.15,26024.012,80571.43,-35.169388,159.0617,-7.5485516,338.9815,814.8433,21.41794,134.13068,47.1083,-94.85462,1164.5427,554.4881,6433.0903,469.5124
33034.75,33611.664,202962.2,32229.88,33597.188,109633.625,149.42584,597.7116,489.7995,456.06735,432.4776,68.57266,211.6628,178.86021,190.69453,505.4459,411.75983,3588.653,469.58795
77217.8,76394.98,209918.58,35987.277,36268.133,117658.305,35.000694,192.50708,99.97759,95.61792,1468.3649,16.176064,52.67011,13.922435,59.96704,800.3173,887.89453,12836.934,469.81354
65069.383,66142.04,217828.52,50249.234,53419.55,121914.48,-13.038407,76.94651,64.50899,240.25351,92.45055,31.783754,-33.775036,3.4235885,-34.463387,387.73148,89.64642,154.51843,469.8763
61830.03,60126.473,207318.44,33564.55,34747.805,113409.164,58.11282,107.07716,244.8478,1465.8486,1256.2048,70.30142,43.583675,304.6468,675.0419,1877.1741,934.7546,12076.3,470.03052
35274.816,37525.19,183239.73,27132.53,28074.06,113390.89,221.01917,636.4602,490.74078,950.2025,458.96628,63.43049,94.864204,139.85345,171.82835,346.97943,178.59024,2231.8318,470.25473
78774.234,78074.6,213173.8,42121.79,43590.88,120747.66,51.114754,133.78334,176.86989,-66.907616,624.8003,-10.784149,-63.282307,22.22852,13.173174,657.3452,536.4393,7154.0386,470.77377
46656.184,46286.926,213411.6,51080.56,52313.926,128264.25,151.49632,244.32462,731.3517,1997.4497,1358.339,34.00213,135.92873,577.47974,2488.9358,1793.1304,808.7434,6575.0293,470.8697
73917.625,74415.59,207624.86,35186.73,36659.07,120604.97,-60.15967,208.33328,45.081524,-37.914314,20.032818,55.014584,-1.6061499,-28.222347,9.391917,-58.33042,47.786243,-11.14421,470.88812
77393.31,77352.18,213993.6,41041.46,43207.707,120969.77,123.27086,127.13368,-24.87591,285.72888,1434.5107,1.8558621,138.10432,8.35152,12.624335,1360.6808,949.05176,9423.815,470.96298
52429.582,51271.38,214849.78,46979.234,47776.855,127660.28,133.60533,130.10327,864.19476,4479.551,2504.6895,44.528725,179.1881,852.0396,3063.2031,9359.668,2946.7463,14279.484,471.23062
61258.59,61865.87,216314.02,43714.67,45687.402,124221.945,-10.522223,160.59714,203.47314,500.4756,1521.6622,14.02241,14.522547,70.39744,225.0744,2074.5625,1135.5134,11723.002,471.2879
58859.81,60617.312,202576.67,28253.008,30314.148,108268.984,29.914562,62.987896,385.29684,3670.1973,906.1693,15.875073,31.98978,925.60126,2823.9788,7790.7812,1619.6613,2122.9448,471.57657
